source_family,page_url,status_code,candidate_url,candidate_text,candidate_kind,notes
lhd_state_health_districts,https://www.health.nsw.gov.au/lhd/Pages/default.aspx,200,https://www.health.nsw.gov.au/lhd/boards/Pages/default.aspx,LHD Boards,link,keyword/download candidate
lhd_state_health_districts,https://www.health.nsw.gov.au/lhd/Pages/default.aspx,200,https://www.health.nsw.gov.au/lhd/Pages/cclhd.aspx,Central Coast,link,keyword/download candidate
lhd_state_health_districts,https://www.health.nsw.gov.au/lhd/Pages/default.aspx,200,https://www.health.nsw.gov.au/lhd/Pages/fwlhd.aspx,Far West,link,keyword/download candidate
lhd_state_health_districts,https://www.health.nsw.gov.au/lhd/Pages/default.aspx,200,https://www.health.nsw.gov.au/lhd/Pages/hnelhd.aspx,Hunter New England,link,keyword/download candidate
lhd_state_health_districts,https://www.health.nsw.gov.au/lhd/Pages/default.aspx,200,https://www.health.nsw.gov.au/lhd/Pages/islhd.aspx,Illawarra Shoalhaven,link,keyword/download candidate
lhd_state_health_districts,https://www.health.nsw.gov.au/lhd/Pages/default.aspx,200,https://www.health.nsw.gov.au/lhd/Pages/mnclhd.aspx,Mid North Coast,link,keyword/download candidate
lhd_state_health_districts,https://www.health.nsw.gov.au/lhd/Pages/default.aspx,200,https://www.health.nsw.gov.au/lhd/Pages/mlhd.aspx,Murrumbidgee,link,keyword/download candidate
lhd_state_health_districts,https://www.health.nsw.gov.au/lhd/Pages/default.aspx,200,https://www.health.nsw.gov.au/lhd/Pages/nbmlhd.aspx,Nepean Blue Mountains,link,keyword/download candidate
lhd_state_health_districts,https://www.health.nsw.gov.au/lhd/Pages/default.aspx,200,https://www.health.nsw.gov.au/lhd/Pages/nnswlhd.aspx,Northern NSW,link,keyword/download candidate
lhd_state_health_districts,https://www.health.nsw.gov.au/lhd/Pages/default.aspx,200,https://www.health.nsw.gov.au/lhd/Pages/nslhd.aspx,Northern Sydney,link,keyword/download candidate
lhd_state_health_districts,https://www.health.nsw.gov.au/lhd/Pages/default.aspx,200,https://www.health.nsw.gov.au/lhd/Pages/seslhd.aspx,South Eastern Sydney,link,keyword/download candidate
lhd_state_health_districts,https://www.health.nsw.gov.au/lhd/Pages/default.aspx,200,https://www.health.nsw.gov.au/lhd/Pages/swslhd.aspx,South Western Sydney,link,keyword/download candidate
lhd_state_health_districts,https://www.health.nsw.gov.au/lhd/Pages/default.aspx,200,https://www.health.nsw.gov.au/lhd/Pages/snswlhd.aspx,Southern NSW,link,keyword/download candidate
lhd_state_health_districts,https://www.health.nsw.gov.au/lhd/Pages/default.aspx,200,https://www.health.nsw.gov.au/lhd/Pages/sydlhd.aspx,Sydney,link,keyword/download candidate
lhd_state_health_districts,https://www.health.nsw.gov.au/lhd/Pages/default.aspx,200,https://www.health.nsw.gov.au/lhd/Pages/wnswlhd.aspx,Western NSW,link,keyword/download candidate
lhd_state_health_districts,https://www.health.nsw.gov.au/lhd/Pages/default.aspx,200,https://www.health.nsw.gov.au/lhd/Pages/wslhd.aspx,Western Sydney,link,keyword/download candidate
lhd_state_health_districts,https://www.health.nsw.gov.au/lhd/Pages/default.aspx,200,https://www.health.nsw.gov.au/lhd/Pages/lhd-maps.aspx,Map of local health districts,link,keyword/download candidate
lhd_state_health_districts,https://www.health.nsw.gov.au/lhd/Pages/default.aspx,200,https://www.health.nsw.gov.au/lhd/Documents/lhd-wall-map.pdf,Wall map of local health districts,download,keyword/download candidate
lhd_state_health_districts,https://www.health.nsw.gov.au/lhd/Pages/default.aspx,200,https://www.health.nsw.gov.au/lhd/pages/nbmlhd.aspx,Nepean Blue Mountains,link,keyword/download candidate
lhd_state_health_districts,https://www.health.nsw.gov.au/lhd/Pages/default.aspx,200,https://www.health.nsw.gov.au/lhd/pages/nslhd.aspx,Northern Sydney,link,keyword/download candidate
lhd_state_health_districts,https://www.health.nsw.gov.au/lhd/Pages/default.aspx,200,https://www.health.nsw.gov.au/lhd/pages/seslhd.aspx,South Eastern Sydney,link,keyword/download candidate
lhd_state_health_districts,https://www.health.nsw.gov.au/lhd/Pages/default.aspx,200,https://www.health.nsw.gov.au/lhd/pages/swslhd.aspx,South Western Sydney,link,keyword/download candidate
lhd_state_health_districts,https://www.health.nsw.gov.au/lhd/Pages/default.aspx,200,https://www.health.nsw.gov.au/lhd/pages/sydlhd.aspx,Sydney,link,keyword/download candidate
lhd_state_health_districts,https://www.health.nsw.gov.au/lhd/Pages/default.aspx,200,https://www.health.nsw.gov.au/lhd/pages/wslhd.aspx,Western Sydney,link,keyword/download candidate
lhd_state_health_districts,https://www.health.nsw.gov.au/lhd/Pages/default.aspx,200,https://www.health.nsw.gov.au/lhd/pages/cclhd.aspx,Central Coast,link,keyword/download candidate
lhd_state_health_districts,https://www.health.nsw.gov.au/lhd/Pages/default.aspx,200,https://www.health.nsw.gov.au/lhd/pages/fwlhd.aspx,Far West,link,keyword/download candidate
lhd_state_health_districts,https://www.health.nsw.gov.au/lhd/Pages/default.aspx,200,https://www.health.nsw.gov.au/lhd/pages/hnelhd.aspx,Hunter New England,link,keyword/download candidate
lhd_state_health_districts,https://www.health.nsw.gov.au/lhd/Pages/default.aspx,200,https://www.health.nsw.gov.au/lhd/pages/islhd.aspx,Illawarra Shoalhaven,link,keyword/download candidate
lhd_state_health_districts,https://www.health.nsw.gov.au/lhd/Pages/default.aspx,200,https://www.health.nsw.gov.au/lhd/pages/mnclhd.aspx,Mid North Coast,link,keyword/download candidate
lhd_state_health_districts,https://www.health.nsw.gov.au/lhd/Pages/default.aspx,200,https://www.health.nsw.gov.au/lhd/pages/mlhd.aspx,Murrumbidgee,link,keyword/download candidate
lhd_state_health_districts,https://www.health.nsw.gov.au/lhd/Pages/default.aspx,200,https://www.health.nsw.gov.au/lhd/pages/nnswlhd.aspx,Northern NSW,link,keyword/download candidate
lhd_state_health_districts,https://www.health.nsw.gov.au/lhd/Pages/default.aspx,200,https://www.health.nsw.gov.au/lhd/pages/snswlhd.aspx,Southern NSW,link,keyword/download candidate
lhd_state_health_districts,https://www.health.nsw.gov.au/lhd/Pages/default.aspx,200,https://www.health.nsw.gov.au/lhd/pages/wnswlhd.aspx,Western NSW,link,keyword/download candidate
lhd_state_health_districts,https://www.health.nsw.gov.au/lhd/Pages/default.aspx,200,https://www.health.nsw.gov.au/lhd/Pages/http&#58;//www.schn.health.nsw.gov.au/,Sydney Children's Hospitals Network,link,keyword/download candidate
lhd_state_health_districts,https://www.health.nsw.gov.au/lhd/Pages/default.aspx,200,https://www.health.nsw.gov.au/lhd/Pages/http&#58;//www.justicehealth.nsw.gov.au/,Justice Health and Forensic Mental Health,link,keyword/download candidate
lhd_state_health_districts,https://www.health.nsw.gov.au/lhd/Pages/default.aspx,200,https://www.health.nsw.gov.au/lhd/Pages/https&#58;//www.svhs.org.au/about-us/st-vincents-health-network-sydney,St Vincent's Health Network,link,keyword/download candidate
lhd_state_health_districts,https://www.health.nsw.gov.au/lhd/Pages/default.aspx,200,https://www.health.nsw.gov.au/lhd/Pages/default.aspx,Local health districts,link,keyword/download candidate
lhd_state_health_districts,https://www.aihw.gov.au/about-our-data/aihw-data-by-geography,200,https://www.aihw.gov.au/about-our-data/aihw-data-by-geography,source_page,source_page,text/html; charset=utf-8
lhd_state_health_districts,https://www.aihw.gov.au/about-our-data/aihw-data-by-geography,200,https://www.housingdata.gov.au/,Housing data,link,keyword/download candidate
lhd_state_health_districts,https://www.aihw.gov.au/about-our-data/aihw-data-by-geography,200,https://www.aihw.gov.au/reports-data/downloadable-resources,Educational resources,download,keyword/download candidate
lhd_state_health_districts,https://www.aihw.gov.au/about-our-data/aihw-data-by-geography,200,https://www.aihw.gov.au/Australias-Disability-Strategy,Australia&#x2019;s Disability Strategy,link,keyword/download candidate
lhd_state_health_districts,https://www.aihw.gov.au/about-our-data/aihw-data-by-geography,200,https://www.housingdata.gov.au/,Housing data,link,keyword/download candidate
lhd_state_health_districts,https://www.aihw.gov.au/about-our-data/aihw-data-by-geography,200,https://www.aihw.gov.au/about-our-data/our-data-collections/disability-services-national-minimum-data-set,Disability Services National Minimum Data Set,link,keyword/download candidate
lhd_state_health_districts,https://www.aihw.gov.au/about-our-data/aihw-data-by-geography,200,https://www.aihw.gov.au/about-our-data/our-data-collections/disability-services-national-minimum-data-set/about-dsnmds,About Disability Services National Minimum Data Set,link,keyword/download candidate
lhd_state_health_districts,https://www.aihw.gov.au/about-our-data/aihw-data-by-geography,200,https://www.aihw.gov.au/about-our-data/our-data-collections/national-disability-insurance-scheme-content-data-collection,National Disability Insurance Scheme Content Data Collection,link,keyword/download candidate
lhd_state_health_districts,https://www.aihw.gov.au/about-our-data/aihw-data-by-geography,200,https://www.aihw.gov.au/about-our-data/our-data-collections/national-social-housing-survey,National Social Housing Survey,link,keyword/download candidate
lhd_state_health_districts,https://www.aihw.gov.au/about-our-data/aihw-data-by-geography,200,https://www.aihw.gov.au/about-our-data/our-data-collections/national-social-housing-survey/about-the-national-social-housing-survey,About National Social Housing Survey,link,keyword/download candidate
lhd_state_health_districts,https://www.aihw.gov.au/about-our-data/aihw-data-by-geography,200,https://www.aihw.gov.au/about-our-data/our-data-collections/specialist-homelessness-services-collection,Specialist Homelessness Services collection,link,keyword/download candidate
lhd_state_health_districts,https://www.aihw.gov.au/about-our-data/aihw-data-by-geography,200,https://www.aihw.gov.au/about-our-data/our-data-collections/specialist-homelessness-services-collection/about-specialist-homelessness-services-collection,About Specialist Homelessness Services,link,keyword/download candidate
lhd_state_health_districts,https://www.aihw.gov.au/about-our-data/aihw-data-by-geography,200,https://www.aihw.gov.au/about-our-data/our-data-collections/specialist-homelessness-services-collection/specialist-homelessness-information-platform,SHIP: Specialist Homelessness Information Platform,link,keyword/download candidate
lhd_state_health_districts,https://www.aihw.gov.au/about-our-data/aihw-data-by-geography,200,https://www.aihw.gov.au/about-our-data/our-data-collections/specialist-homelessness-services-collection/validata,Validata,link,keyword/download candidate
lhd_state_health_districts,https://www.aihw.gov.au/about-our-data/aihw-data-by-geography,200,https://www.aihw.gov.au/about-our-data/our-data-collections/specialist-homelessness-services-collection/training-resources,Training & resources,link,keyword/download candidate
lhd_state_health_districts,https://www.aihw.gov.au/about-our-data/aihw-data-by-geography,200,https://www.aihw.gov.au/about-our-data/our-data-collections/specialist-homelessness-services-collection/shs-elearning,SHS eLearning,link,keyword/download candidate
lhd_state_health_districts,https://www.aihw.gov.au/about-our-data/aihw-data-by-geography,200,https://www.aihw.gov.au/about-our-data/our-data-collections/specialist-homelessness-services-collection/shs-data-definitions,SHS data definitions,link,keyword/download candidate
lhd_state_health_districts,https://www.aihw.gov.au/about-our-data/aihw-data-by-geography,200,https://www.aihw.gov.au/about-our-data/our-data-collections/specialist-homelessness-services-collection/shs-privacy-security,SHS privacy & security,link,keyword/download candidate
lhd_state_health_districts,https://www.aihw.gov.au/about-our-data/aihw-data-by-geography,200,https://www.aihw.gov.au/about-our-data/our-data-collections/specialist-homelessness-services-collection/approved-client-management-systems,Approved client management systems,link,keyword/download candidate
lhd_state_health_districts,https://www.aihw.gov.au/about-our-data/aihw-data-by-geography,200,https://www.aihw.gov.au/about-our-data/accessing-australian-government-data/dss-data,Data available from the Department of Social Services,link,keyword/download candidate
lhd_state_health_districts,https://www.aihw.gov.au/about-our-data/aihw-data-by-geography,200,https://www.aihw.gov.au/about-our-data/accessing-australian-government-data/dss-data/access-dss-data,Apply to access DSS data,link,keyword/download candidate
lhd_state_health_districts,https://www.aihw.gov.au/about-our-data/aihw-data-by-geography,200,https://www.aihw.gov.au/about-our-data/accessing-australian-government-data/dss-data/sure-data-access-costs,SURE data access costs,link,keyword/download candidate
